LINE_ID;LINE_NAME;TRANSPORTER;MEAN_OF_TRANSPORT;JOURNEY_ID;STOP_NUMBER;CANCELLED;ARRIVAL;ARRIVAL_REAL;ARRIVAL_REAL_STATUS;DEPARTURE;DEPARTURE_REAL;DEPARTURE_REAL_STATUS
85:764:705;705;MBC Auto;Bus;85:764:5006_705-R-203_0713_BPS3;8591952;False;08.01.2025 07:16;08.01.2025 07:18:03;REAL;08.01.2025 07:16;08.01.2025 07:18:08;REAL
85:764:705;705;MBC Auto;Bus;85:764:5006_705-R-203_0713_BPS3;8591949;False;08.01.2025 07:17;08.01.2025 07:18:58;PROGNOSE;08.01.2025 07:17;08.01.2025 07:18:58;PROGNOSE
85:764:705;705;MBC Auto;Bus;85:764:5006_705-R-203_0713_BPS3;8591954;False;08.01.2025 07:17;08.01.2025 07:19:44;REAL;08.01.2025 07:17;08.01.2025 07:19:49;REAL
85:764:705;705;MBC Auto;Bus;85:764:5006_705-R-203_0713_BPS3;8591961;False;08.01.2025 07:18;08.01.2025 07:20:25;REAL;08.01.2025 07:18;08.01.2025 07:18:48;REAL
85:764:705;705;MBC Auto;Bus;85:764:5006_705-R-203_0713_BPS3;8592248;False;08.01.2025 07:20;08.01.2025 07:22:27;REAL;08.01.2025 07:20;08.01.2025 07:22:32;REAL
85:764:705;705;MBC Auto;Bus;85:764:5006_705-R-203_0713_BPS3;8592244;False;08.01.2025 07:23;08.01.2025 07:24:33;REAL;08.01.2025 07:23;08.01.2025 07:25:07;REAL
85:764:705;705;MBC Auto;Bus;85:764:5006_705-R-203_0713_BPS3;8592243;False;08.01.2025 07:24;08.01.2025 07:26:21;PROGNOSE;08.01.2025 07:24;08.01.2025 07:26:21;PROGNOSE
85:764:705;705;MBC Auto;Bus;85:764:5006_705-R-203_0713_BPS3;8588875;False;08.01.2025 07:25;08.01.2025 07:27:00;PROGNOSE;;;
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8592254;False;;;;08.01.2025 06:35;08.01.2025 06:36:35;REAL
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8595219;False;08.01.2025 06:36;08.01.2025 06:37:33;REAL;08.01.2025 06:36;08.01.2025 06:37:47;REAL
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8511344;False;08.01.2025 06:37;08.01.2025 06:38:55;REAL;08.01.2025 06:37;08.01.2025 06:39:00;REAL
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8595218;False;08.01.2025 06:37;08.01.2025 06:37:28;REAL;08.01.2025 06:37;08.01.2025 06:37:28;REAL
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8588898;False;08.01.2025 06:38;08.01.2025 06:40:10;REAL;08.01.2025 06:38;08.01.2025 06:40:19;REAL
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8579230;False;08.01.2025 06:39;08.01.2025 06:41:58;REAL;08.01.2025 06:39;08.01.2025 06:42:38;REAL
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8592240;False;08.01.2025 06:42;08.01.2025 06:43:46;REAL;08.01.2025 06:42;08.01.2025 06:43:51;REAL
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8592241;False;08.01.2025 06:43;08.01.2025 06:45:08;REAL;08.01.2025 06:43;08.01.2025 06:45:13;REAL
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8592239;False;08.01.2025 06:44;08.01.2025 06:46:19;REAL;08.01.2025 06:44;08.01.2025 06:46:24;REAL
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8592242;False;08.01.2025 06:45;08.01.2025 06:48:17;REAL;08.01.2025 06:45;08.01.2025 06:48:22;REAL
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8588872;False;08.01.2025 06:46;08.01.2025 06:49:21;REAL;08.01.2025 06:46;08.01.2025 06:49:26;REAL
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8595213;False;08.01.2025 06:48;08.01.2025 06:50:22;REAL;08.01.2025 06:48;08.01.2025 06:50:27;REAL
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8588875;False;08.01.2025 06:49;08.01.2025 06:51:42;REAL;08.01.2025 06:49;08.01.2025 06:51:47;REAL
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8592243;False;08.01.2025 06:49;08.01.2025 06:52:18;REAL;08.01.2025 06:49;08.01.2025 06:52:23;REAL
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8592244;False;08.01.2025 06:50;08.01.2025 06:53:22;REAL;08.01.2025 06:50;08.01.2025 06:53:40;REAL
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8592248;False;08.01.2025 06:53;08.01.2025 06:55:41;REAL;08.01.2025 06:53;08.01.2025 06:53:33;REAL
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8591961;False;08.01.2025 06:55;08.01.2025 06:57:14;REAL;08.01.2025 06:55;08.01.2025 06:57:24;REAL
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8591946;False;08.01.2025 06:55;08.01.2025 06:57:47;REAL;08.01.2025 06:55;08.01.2025 06:57:52;REAL
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8591951;False;08.01.2025 06:56;08.01.2025 06:58:26;REAL;08.01.2025 06:56;08.01.2025 06:58:31;REAL
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8591947;False;08.01.2025 06:57;08.01.2025 06:59:06;REAL;08.01.2025 06:57;08.01.2025 06:59:11;REAL
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8579233;False;08.01.2025 06:59;08.01.2025 07:01:22;REAL;08.01.2025 06:59;08.01.2025 07:01:27;REAL
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8591944;False;08.01.2025 07:00;08.01.2025 07:02:50;PROGNOSE;08.01.2025 07:00;08.01.2025 07:02:50;PROGNOSE
85:764:705;705;MBC Auto;Bus;85:764:5007_705-A-101_0635_BPS3;8579234;False;08.01.2025 07:02;08.01.2025 07:04:12;PROGNOSE;;;
85:764:705;705;MBC Auto;Bus;85:764:5008_705-R-201_0723_BPS3;8579234;False;;;;08.01.2025 07:23;08.01.2025 07:23:57;REAL
85:764:705;705;MBC Auto;Bus;85:764:5008_705-R-201_0723_BPS3;8579233;False;08.01.2025 07:23;08.01.2025 07:23:55;REAL;08.01.2025 07:23;08.01.2025 07:23:55;REAL
85:764:705;705;MBC Auto;Bus;85:764:5008_705-R-201_0723_BPS3;8591952;False;08.01.2025 07:26;08.01.2025 07:27:29;REAL;08.01.2025 07:26;08.01.2025 07:27:34;REAL
85:764:705;705;MBC Auto;Bus;85:764:5008_705-R-201_0723_BPS3;8591949;False;08.01.2025 07:27;08.01.2025 07:28:40;REAL;08.01.2025 07:27;08.01.2025 07:28:45;REAL
85:764:705;705;MBC Auto;Bus;85:764:5008_705-R-201_0723_BPS3;8591954;False;08.01.2025 07:27;08.01.2025 07:27:46;REAL;08.01.2025 07:27;08.01.2025 07:27:46;REAL
85:764:705;705;MBC Auto;Bus;85:764:5008_705-R-201_0723_BPS3;8591961;False;08.01.2025 07:28;08.01.2025 07:31:03;REAL;08.01.2025 07:28;08.01.2025 07:31:08;REAL
85:764:705;705;MBC Auto;Bus;85:764:5008_705-R-201_0723_BPS3;8592248;False;08.01.2025 07:30;08.01.2025 07:32:49;REAL;08.01.2025 07:30;08.01.2025 07:33:02;REAL
85:764:705;705;MBC Auto;Bus;85:764:5008_705-R-201_0723_BPS3;8592244;False;08.01.2025 07:33;08.01.2025 07:35:04;REAL;08.01.2025 07:33;08.01.2025 07:35:52;REAL
85:764:705;705;MBC Auto;Bus;85:764:5008_705-R-201_0723_BPS3;8592243;False;08.01.2025 07:34;08.01.2025 07:37:34;REAL;08.01.2025 07:34;08.01.2025 07:37:39;REAL
85:764:705;705;MBC Auto;Bus;85:764:5008_705-R-201_0723_BPS3;8588875;False;08.01.2025 07:35;08.01.2025 07:38:12;REAL;08.01.2025 07:35;08.01.2025 07:38:17;REAL
85:764:705;705;MBC Auto;Bus;85:764:5008_705-R-201_0723_BPS3;8595213;False;08.01.2025 07:35;08.01.2025 07:39:07;REAL;08.01.2025 07:35;08.01.2025 07:39:12;REAL
85:764:705;705;MBC Auto;Bus;85:764:5008_705-R-201_0723_BPS3;8588872;False;08.01.2025 07:37;08.01.2025 07:40:44;REAL;08.01.2025 07:37;08.01.2025 07:40:49;REAL
85:764:705;705;MBC Auto;Bus;85:764:5008_705-R-201_0723_BPS3;8592242;False;08.01.2025 07:38;08.01.2025 07:41:54;REAL;08.01.2025 07:38;08.01.2025 07:42:41;REAL
85:764:705;705;MBC Auto;Bus;85:764:5008_705-R-201_0723_BPS3;8592239;False;08.01.2025 07:40;08.01.2025 07:44:48;REAL;08.01.2025 07:40;08.01.2025 07:44:53;REAL
85:764:705;705;MBC Auto;Bus;85:764:5008_705-R-201_0723_BPS3;8592241;False;08.01.2025 07:41;08.01.2025 07:45:38;REAL;08.01.2025 07:41;08.01.2025 07:45:43;REAL
85:764:705;705;MBC Auto;Bus;85:764:5008_705-R-201_0723_BPS3;8592240;False;08.01.2025 07:43;08.01.2025 07:47:20;REAL;08.01.2025 07:43;08.01.2025 07:48:15;REAL
85:764:705;705;MBC Auto;Bus;85:764:5008_705-R-201_0723_BPS3;8579230;False;08.01.2025 07:45;08.01.2025 07:49:51;REAL;08.01.2025 07:45;08.01.2025 07:49:56;REAL
85:764:705;705;MBC Auto;Bus;85:764:5008_705-R-201_0723_BPS3;8588898;False;08.01.2025 07:46;08.01.2025 07:46:29;REAL;08.01.2025 07:46;08.01.2025 07:46:29;REAL
85:764:705;705;MBC Auto;Bus;85:764:5008_705-R-201_0723_BPS3;8595218;False;08.01.2025 07:48;08.01.2025 07:52:05;REAL;08.01.2025 07:48;08.01.2025 07:52:10;REAL
85:764:705;705;MBC Auto;Bus;85:764:5008_705-R-201_0723_BPS3;8511344;False;08.01.2025 07:48;08.01.2025 07:53:17;REAL;08.01.2025 07:48;08.01.2025 07:53:22;REAL
85:764:705;705;MBC Auto;Bus;85:764:5008_705-R-201_0723_BPS3;8595219;False;08.01.2025 07:49;08.01.2025 07:54:01;PROGNOSE;08.01.2025 07:49;08.01.2025 07:54:01;PROGNOSE
85:764:705;705;MBC Auto;Bus;85:764:5008_705-R-201_0723_BPS3;8592254;False;08.01.2025 07:51;08.01.2025 07:55:42;PROGNOSE;;;
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8592254;False;;;;08.01.2025 06:50;08.01.2025 06:50:47;REAL
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8595219;False;08.01.2025 06:51;08.01.2025 06:52:10;REAL;08.01.2025 06:51;08.01.2025 06:52:15;REAL
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8511344;False;08.01.2025 06:52;08.01.2025 06:53:38;REAL;08.01.2025 06:52;08.01.2025 06:53:43;REAL
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8595218;False;08.01.2025 06:52;08.01.2025 06:54:04;REAL;08.01.2025 06:52;08.01.2025 06:54:09;REAL
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8588898;False;08.01.2025 06:53;08.01.2025 06:55:36;REAL;08.01.2025 06:53;08.01.2025 06:55:41;REAL
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8579230;False;08.01.2025 06:54;08.01.2025 06:57:04;REAL;08.01.2025 06:54;08.01.2025 06:57:24;REAL
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8592240;False;08.01.2025 06:57;08.01.2025 06:59:00;REAL;08.01.2025 06:57;08.01.2025 06:59:14;REAL
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8592241;False;08.01.2025 06:58;08.01.2025 07:00:20;REAL;08.01.2025 06:58;08.01.2025 07:00:25;REAL
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8592239;False;08.01.2025 06:59;08.01.2025 07:01:39;REAL;08.01.2025 06:59;08.01.2025 07:01:44;REAL
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8592242;False;08.01.2025 07:00;08.01.2025 07:02:54;REAL;08.01.2025 07:00;08.01.2025 07:02:59;REAL
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8588872;False;08.01.2025 07:01;08.01.2025 07:03:56;REAL;08.01.2025 07:01;08.01.2025 07:04:01;REAL
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8595213;False;08.01.2025 07:03;08.01.2025 07:05:54;REAL;08.01.2025 07:03;08.01.2025 07:05:59;REAL
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8588875;False;08.01.2025 07:04;08.01.2025 07:06:24;REAL;08.01.2025 07:04;08.01.2025 07:06:43;REAL
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8592243;False;08.01.2025 07:04;08.01.2025 07:07:17;REAL;08.01.2025 07:04;08.01.2025 07:07:22;REAL
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8592244;False;08.01.2025 07:05;08.01.2025 07:09:08;REAL;08.01.2025 07:05;08.01.2025 07:09:13;REAL
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8592248;False;08.01.2025 07:08;08.01.2025 07:11:43;REAL;08.01.2025 07:08;08.01.2025 07:11:48;REAL
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8591961;False;08.01.2025 07:10;08.01.2025 07:12:53;REAL;08.01.2025 07:10;08.01.2025 07:12:58;REAL
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8591946;False;08.01.2025 07:10;08.01.2025 07:13:33;REAL;08.01.2025 07:10;08.01.2025 07:13:38;REAL
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8591951;False;08.01.2025 07:11;08.01.2025 07:14:51;REAL;08.01.2025 07:11;08.01.2025 07:14:56;REAL
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8591947;False;08.01.2025 07:12;08.01.2025 07:14:57;REAL;08.01.2025 07:12;08.01.2025 07:15:02;REAL
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8579233;False;08.01.2025 07:14;08.01.2025 07:16:44;REAL;08.01.2025 07:14;08.01.2025 07:16:59;REAL
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8591944;False;08.01.2025 07:15;08.01.2025 07:18:22;PROGNOSE;08.01.2025 07:15;08.01.2025 07:18:22;PROGNOSE
85:764:705;705;MBC Auto;Bus;85:764:5009_705-A-101_0650_BPS3;8579234;False;08.01.2025 07:17;08.01.2025 07:19:44;PROGNOSE;;;
85:764:705;705;MBC Auto;Bus;85:764:5010_705-R-203_0733_BPS3;8579234;False;;;;08.01.2025 07:33;08.01.2025 07:34:08;REAL
85:764:705;705;MBC Auto;Bus;85:764:5010_705-R-203_0733_BPS3;8579233;False;08.01.2025 07:33;08.01.2025 07:33:55;REAL;08.01.2025 07:33;08.01.2025 07:33:55;REAL
85:764:705;705;MBC Auto;Bus;85:764:5010_705-R-203_0733_BPS3;8591952;False;08.01.2025 07:36;08.01.2025 07:37:30;REAL;08.01.2025 07:36;08.01.2025 07:37:35;REAL
85:764:705;705;MBC Auto;Bus;85:764:5010_705-R-203_0733_BPS3;8591949;False;08.01.2025 07:37;08.01.2025 07:38:18;REAL;08.01.2025 07:37;08.01.2025 07:38:23;REAL
85:764:705;705;MBC Auto;Bus;85:764:5010_705-R-203_0733_BPS3;8591954;False;08.01.2025 07:37;08.01.2025 07:38:58;REAL;08.01.2025 07:37;08.01.2025 07:39:03;REAL
85:764:705;705;MBC Auto;Bus;85:764:5010_705-R-203_0733_BPS3;8591961;False;08.01.2025 07:38;08.01.2025 07:40:05;REAL;08.01.2025 07:38;08.01.2025 07:40:10;REAL
85:764:705;705;MBC Auto;Bus;85:764:5010_705-R-203_0733_BPS3;8592248;False;08.01.2025 07:40;08.01.2025 07:42:15;REAL;08.01.2025 07:40;08.01.2025 07:42:20;REAL
85:764:705;705;MBC Auto;Bus;85:764:5010_705-R-203_0733_BPS3;8592244;False;08.01.2025 07:43;08.01.2025 07:44:37;REAL;08.01.2025 07:43;08.01.2025 07:44:50;REAL
85:764:705;705;MBC Auto;Bus;85:764:5010_705-R-203_0733_BPS3;8592243;False;08.01.2025 07:44;08.01.2025 07:46:04;PROGNOSE;08.01.2025 07:44;08.01.2025 07:46:04;PROGNOSE
85:764:705;705;MBC Auto;Bus;85:764:5010_705-R-203_0733_BPS3;8588875;False;08.01.2025 07:45;08.01.2025 07:46:43;PROGNOSE;;;
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8592254;False;;;;08.01.2025 07:00;08.01.2025 07:00:37;PROGNOSE
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8595219;False;08.01.2025 07:01;08.01.2025 07:02:45;REAL;08.01.2025 07:01;08.01.2025 07:02:50;REAL
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8511344;False;08.01.2025 07:02;08.01.2025 07:03:50;REAL;08.01.2025 07:02;08.01.2025 07:03:55;REAL
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8595218;False;08.01.2025 07:02;08.01.2025 07:04:14;REAL;08.01.2025 07:02;08.01.2025 07:04:19;REAL
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8588898;False;08.01.2025 07:04;08.01.2025 07:06:06;REAL;08.01.2025 07:04;08.01.2025 07:06:11;REAL
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8579230;False;08.01.2025 07:05;08.01.2025 07:07:29;REAL;08.01.2025 07:05;08.01.2025 07:07:43;REAL
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8592240;False;08.01.2025 07:08;08.01.2025 07:09:47;REAL;08.01.2025 07:08;08.01.2025 07:09:52;REAL
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8592241;False;08.01.2025 07:09;08.01.2025 07:10:39;REAL;08.01.2025 07:09;08.01.2025 07:10:44;REAL
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8592239;False;08.01.2025 07:10;08.01.2025 07:11:31;REAL;08.01.2025 07:10;08.01.2025 07:11:36;REAL
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8592242;False;08.01.2025 07:12;08.01.2025 07:13:45;REAL;08.01.2025 07:12;08.01.2025 07:13:50;REAL
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8588872;False;08.01.2025 07:13;08.01.2025 07:14:52;REAL;08.01.2025 07:13;08.01.2025 07:14:57;REAL
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8595213;False;08.01.2025 07:15;08.01.2025 07:16:13;REAL;08.01.2025 07:15;08.01.2025 07:16:18;REAL
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8588875;False;08.01.2025 07:16;08.01.2025 07:16:00;REAL;08.01.2025 07:16;08.01.2025 07:16:00;REAL
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8592243;False;08.01.2025 07:16;08.01.2025 07:17:50;PROGNOSE;08.01.2025 07:16;08.01.2025 07:17:50;PROGNOSE
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8592244;False;08.01.2025 07:17;08.01.2025 07:19:47;REAL;08.01.2025 07:17;08.01.2025 07:20:07;REAL
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8592248;False;08.01.2025 07:20;08.01.2025 07:22:34;REAL;08.01.2025 07:20;08.01.2025 07:22:39;REAL
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8591961;False;08.01.2025 07:22;08.01.2025 07:24:23;REAL;08.01.2025 07:22;08.01.2025 07:24:28;REAL
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8591946;False;08.01.2025 07:22;08.01.2025 07:22:36;REAL;08.01.2025 07:22;08.01.2025 07:22:36;REAL
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8591951;False;08.01.2025 07:23;08.01.2025 07:23:26;REAL;08.01.2025 07:23;08.01.2025 07:23:26;REAL
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8591947;False;08.01.2025 07:24;08.01.2025 07:26:40;REAL;08.01.2025 07:24;08.01.2025 07:26:45;REAL
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8579233;False;08.01.2025 07:26;08.01.2025 07:26:15;REAL;08.01.2025 07:26;08.01.2025 07:26:15;REAL
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8591944;False;08.01.2025 07:27;08.01.2025 07:30:22;PROGNOSE;08.01.2025 07:27;08.01.2025 07:30:22;PROGNOSE
85:764:705;705;MBC Auto;Bus;85:764:5011_705-A-101_0700_BPS3;8579234;False;08.01.2025 07:29;08.01.2025 07:31:44;PROGNOSE;;;
85:764:705;705;MBC Auto;Bus;85:764:5012_705-R-201_0743_BPS3;8579234;False;;;;08.01.2025 07:43;08.01.2025 07:43:51;REAL
85:764:705;705;MBC Auto;Bus;85:764:5012_705-R-201_0743_BPS3;8579233;False;08.01.2025 07:43;08.01.2025 07:44:45;REAL;08.01.2025 07:43;08.01.2025 07:44:50;REAL
85:764:705;705;MBC Auto;Bus;85:764:5012_705-R-201_0743_BPS3;8591952;False;08.01.2025 07:46;08.01.2025 07:46:50;REAL;08.01.2025 07:46;08.01.2025 07:46:55;REAL
85:764:705;705;MBC Auto;Bus;85:764:5012_705-R-201_0743_BPS3;8591949;False;08.01.2025 07:47;08.01.2025 07:47:52;REAL;08.01.2025 07:47;08.01.2025 07:47:57;REAL
85:764:705;705;MBC Auto;Bus;85:764:5012_705-R-201_0743_BPS3;8591954;False;08.01.2025 07:47;08.01.2025 07:48:36;REAL;08.01.2025 07:47;08.01.2025 07:48:41;REAL
85:764:705;705;MBC Auto;Bus;85:764:5012_705-R-201_0743_BPS3;8591961;False;08.01.2025 07:48;08.01.2025 07:49:39;REAL;08.01.2025 07:48;08.01.2025 07:50:19;REAL
85:764:705;705;MBC Auto;Bus;85:764:5012_705-R-201_0743_BPS3;8592248;False;08.01.2025 07:50;08.01.2025 07:51:57;REAL;08.01.2025 07:50;08.01.2025 07:52:02;REAL
85:764:705;705;MBC Auto;Bus;85:764:5012_705-R-201_0743_BPS3;8592244;False;08.01.2025 07:53;08.01.2025 07:53:32;REAL;08.01.2025 07:53;08.01.2025 07:53:37;REAL
85:764:705;705;MBC Auto;Bus;85:764:5012_705-R-201_0743_BPS3;8592243;False;08.01.2025 07:54;08.01.2025 07:54:48;REAL;08.01.2025 07:54;08.01.2025 07:54:53;REAL
85:764:705;705;MBC Auto;Bus;85:764:5012_705-R-201_0743_BPS3;8588875;False;08.01.2025 07:55;08.01.2025 07:55:44;REAL;08.01.2025 07:55;08.01.2025 07:55:49;REAL
85:764:705;705;MBC Auto;Bus;85:764:5012_705-R-201_0743_BPS3;8595213;False;08.01.2025 07:55;08.01.2025 07:56:49;REAL;08.01.2025 07:55;08.01.2025 07:56:54;REAL
85:764:705;705;MBC Auto;Bus;85:764:5012_705-R-201_0743_BPS3;8588872;False;08.01.2025 07:57;08.01.2025 07:58:23;REAL;08.01.2025 07:57;08.01.2025 07:58:58;REAL
85:764:705;705;MBC Auto;Bus;85:764:5012_705-R-201_0743_BPS3;8592242;False;08.01.2025 07:58;08.01.2025 07:59:29;REAL;08.01.2025 07:58;08.01.2025 08:00:05;REAL
85:764:705;705;MBC Auto;Bus;85:764:5012_705-R-201_0743_BPS3;8592239;False;08.01.2025 08:00;08.01.2025 08:01:29;REAL;08.01.2025 08:00;08.01.2025 08:01:34;REAL
85:764:705;705;MBC Auto;Bus;85:764:5012_705-R-201_0743_BPS3;8592241;False;08.01.2025 08:01;08.01.2025 08:02:07;REAL;08.01.2025 08:01;08.01.2025 08:02:12;REAL
85:764:705;705;MBC Auto;Bus;85:764:5012_705-R-201_0743_BPS3;8592240;False;08.01.2025 08:03;08.01.2025 08:03:41;REAL;08.01.2025 08:03;08.01.2025 08:03:55;REAL
85:764:705;705;MBC Auto;Bus;85:764:5012_705-R-201_0743_BPS3;8579230;False;08.01.2025 08:05;08.01.2025 08:05:25;REAL;08.01.2025 08:05;08.01.2025 08:05:55;REAL
85:764:705;705;MBC Auto;Bus;85:764:5012_705-R-201_0743_BPS3;8588898;False;08.01.2025 08:06;08.01.2025 08:06:29;REAL;08.01.2025 08:06;08.01.2025 08:06:29;REAL
85:764:705;705;MBC Auto;Bus;85:764:5012_705-R-201_0743_BPS3;8595218;False;08.01.2025 08:08;08.01.2025 08:09:08;REAL;08.01.2025 08:08;08.01.2025 08:09:13;REAL
85:764:705;705;MBC Auto;Bus;85:764:5012_705-R-201_0743_BPS3;8511344;False;08.01.2025 08:08;08.01.2025 08:09:36;REAL;08.01.2025 08:08;08.01.2025 08:09:41;REAL
85:764:705;705;MBC Auto;Bus;85:764:5012_705-R-201_0743_BPS3;8595219;False;08.01.2025 08:09;08.01.2025 08:10:20;PROGNOSE;08.01.2025 08:09;08.01.2025 08:10:20;PROGNOSE
85:764:705;705;MBC Auto;Bus;85:764:5012_705-R-201_0743_BPS3;8592254;False;08.01.2025 08:11;08.01.2025 08:12:01;PROGNOSE;;;
85:764:705;705;MBC Auto;Bus;85:764:5013_705-A-101_0720_BPS3;8592254;False;;;;08.01.2025 07:20;08.01.2025 07:21:24;REAL
85:764:705;705;MBC Auto;Bus;85:764:5013_705-A-101_0720_BPS3;8595219;False;08.01.2025 07:21;08.01.2025 07:22:40;REAL;08.01.2025 07:21;08.01.2025 07:23:22;REAL
85:764:705;705;MBC Auto;Bus;85:764:5013_705-A-101_0720_BPS3;8511344;False;08.01.2025 07:22;08.01.2025 07:23:45;REAL;08.01.2025 07:22;08.01.2025 07:24:01;REAL
85:764:705;705;MBC Auto;Bus;85:764:5013_705-A-101_0720_BPS3;8595218;False;08.01.2025 07:22;08.01.2025 07:24:24;REAL;08.01.2025 07:22;08.01.2025 07:24:38;REAL
85:764:705;705;MBC Auto;Bus;85:764:5013_705-A-101_0720_BPS3;8588898;False;08.01.2025 07:24;08.01.2025 07:27:33;REAL;08.01.2025 07:24;08.01.2025 07:27:38;REAL
85:764:705;705;MBC Auto;Bus;85:764:5013_705-A-101_0720_BPS3;8579230;False;08.01.2025 07:25;08.01.2025 07:28:44;REAL;08.01.2025 07:25;08.01.2025 07:29:11;REAL
85:764:705;705;MBC Auto;Bus;85:764:5013_705-A-101_0720_BPS3;8592240;False;08.01.2025 07:28;08.01.2025 07:30:49;REAL;08.01.2025 07:28;08.01.2025 07:30:54;REAL
